ID,Year,Region,POE,Crossing,Modes,Northbound Crossing
2024-YSLE-Trucks,2024,El Paso,Ysleta,Ysleta Bridge,Commercial Trucks,670717
2024-YSLE-POVs,2024,El Paso,Ysleta,Ysleta Bridge,Passenger Vehicles,3686701
2024-YSLE-Pedestrians,2024,El Paso,Ysleta,Ysleta Bridge,Pedestrians/ Bicyclists,1455681
2024-YSLE-Railcars,2024,El Paso,Ysleta,Ysleta Bridge,Railcars,0
2024-DELR-Buses,2024,Laredo,Del Rio,Del Rio International Bridge,Buses,0
2024-DELR-Trucks,2024,Laredo,Del Rio,Del Rio International Bridge,Commercial Trucks,75721
2024-DELR-POVs,2024,Laredo,Del Rio,Del Rio International Bridge,Passenger Vehicles,1671769
2024-DELR-Pedestrians,2024,Laredo,Del Rio,Del Rio International Bridge,Pedestrians/ Bicyclists,233327
2024-DELR-Railcars,2024,Laredo,Del Rio,Del Rio International Bridge,Railcars,0
2024-LAKA-Buses,2024,Laredo,Del Rio,Lake Amistad Dam Crossing,Buses,0
2024-LAKA-Trucks,2024,Laredo,Del Rio,Lake Amistad Dam Crossing,Commercial Trucks,0
2024-LAKA-POVs,2024,Laredo,Del Rio,Lake Amistad Dam Crossing,Passenger Vehicles,79546
2024-LAKA-Pedestrians,2024,Laredo,Del Rio,Lake Amistad Dam Crossing,Pedestrians/ Bicyclists,0
2024-LAKA-Railcars,2024,Laredo,Del Rio,Lake Amistad Dam Crossing,Railcars,0
2024-CAMI-Buses,2024,Laredo,Eagle Pass,Camino Real International Bridge,Buses,6240
2024-CAMI-Trucks,2024,Laredo,Eagle Pass,Camino Real International Bridge,Commercial Trucks,256225
2024-CAMI-POVs,2024,Laredo,Eagle Pass,Camino Real International Bridge,Passenger Vehicles,1719020
2024-CAMI-Pedestrians,2024,Laredo,Eagle Pass,Camino Real International Bridge,Pedestrians/ Bicyclists,408383
2024-CAMI-Railcars,2024,Laredo,Eagle Pass,Camino Real International Bridge,Railcars,0
2024-EAGL-Buses,2024,Laredo,Eagle Pass,Eagle Pass International Bridge,Buses,0
2024-EAGL-Trucks,2024,Laredo,Eagle Pass,Eagle Pass International Bridge,Commercial Trucks,0
2024-EAGL-POVs,2024,Laredo,Eagle Pass,Eagle Pass International Bridge,Passenger Vehicles,1215970
2024-EAGL-Pedestrians,2024,Laredo,Eagle Pass,Eagle Pass International Bridge,Pedestrians/ Bicyclists,660760
2024-EAGL-Railcars,2024,Laredo,Eagle Pass,Eagle Pass International Bridge,Railcars,0
2024-UNIO-Buses,2024,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Buses,0
2024-UNIO-Trucks,2024,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Commercial Trucks,0
2024-UNIO-POVs,2024,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Passenger Vehicles,0
2024-UNIO-Pedestrians,2024,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Pedestrians/ Bicyclists,0
2024-UNIO-Railcars,2024,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Railcars,399428
2024-CANA-Buses,2024,Laredo,Laredo,Canadian Pacific Kansas City Laredo Railroad Bridge,Buses,0
2024-CANA-Trucks,2024,Laredo,Laredo,Canadian Pacific Kansas City Laredo Railroad Bridge,Commercial Trucks,0
2024-CANA-POVs,2024,Laredo,Laredo,Canadian Pacific Kansas City Laredo Railroad Bridge,Passenger Vehicles,0
2024-CANA-Pedestrians,2024,Laredo,Laredo,Canadian Pacific Kansas City Laredo Railroad Bridge,Pedestrians/ Bicyclists,0
2024-CANA-Railcars,2024,Laredo,Laredo,Canadian Pacific Kansas City Laredo Railroad Bridge,Railcars,460132
2024-COLO-Buses,2024,Laredo,Laredo,Colombia Solidarity Bridge,Buses,0
2024-COLO-Trucks,2024,Laredo,Laredo,Colombia Solidarity Bridge,Commercial Trucks,738581
2024-COLO-POVs,2024,Laredo,Laredo,Colombia Solidarity Bridge,Passenger Vehicles,408742
2024-COLO-Pedestrians,2024,Laredo,Laredo,Colombia Solidarity Bridge,Pedestrians/ Bicyclists,18401
2024-COLO-Railcars,2024,Laredo,Laredo,Colombia Solidarity Bridge,Railcars,0
2024-GTAB-Buses,2024,Laredo,Laredo,Gateway to the Americas Bridge,Buses,0
2024-GTAB-Trucks,2024,Laredo,Laredo,Gateway to the Americas Bridge,Commercial Trucks,0
2024-GTAB-POVs,2024,Laredo,Laredo,Gateway to the Americas Bridge,Passenger Vehicles,1588778
2024-GTAB-Pedestrians,2024,Laredo,Laredo,Gateway to the Americas Bridge,Pedestrians/ Bicyclists,2935925
2024-GTAB-Railcars,2024,Laredo,Laredo,Gateway to the Americas Bridge,Railcars,0
2024-JUAR-Buses,2024,Laredo,Laredo,Juárez-Lincoln International Bridge,Buses,34474
2024-JUAR-Trucks,2024,Laredo,Laredo,Juárez-Lincoln International Bridge,Commercial Trucks,0
2024-JUAR-POVs,2024,Laredo,Laredo,Juárez-Lincoln International Bridge,Passenger Vehicles,3090911
2024-JUAR-Pedestrians,2024,Laredo,Laredo,Juárez-Lincoln International Bridge,Pedestrians/ Bicyclists,0
2024-JUAR-Railcars,2024,Laredo,Laredo,Juárez-Lincoln International Bridge,Railcars,0
2024-WORL-Buses,2024,Laredo,Laredo,World Trade Bridge,Buses,0
2024-WORL-Trucks,2024,Laredo,Laredo,World Trade Bridge,Commercial Trucks,2288051
2024-WORL-POVs,2024,Laredo,Laredo,World Trade Bridge,Passenger Vehicles,0
2024-WORL-Pedestrians,2024,Laredo,Laredo,World Trade Bridge,Pedestrians/ Bicyclists,0
2024-WORL-Railcars,2024,Laredo,Laredo,World Trade Bridge,Railcars,0
2024-BROW-Buses,2024,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Buses,0
2024-BROW-Trucks,2024,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Commercial Trucks,0
2024-BROW-POVs,2024,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Passenger Vehicles,1367215
2024-BROW-Pedestrians,2024,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Pedestrians/ Bicyclists,736462
2024-BROW-Railcars,2024,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Railcars,0
2024-FREE-Buses,2024,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Buses,0
2024-FREE-Trucks,2024,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Commercial Trucks,77895
2024-FREE-POVs,2024,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Passenger Vehicles,681836
2024-FREE-Pedestrians,2024,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Pedestrians/ Bicyclists,57226
2024-FREE-Railcars,2024,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Railcars,0
2024-GATE-Buses,2024,Rio Grande Valley,Brownsville,Gateway International Bridge,Buses,0
2024-GATE-Trucks,2024,Rio Grande Valley,Brownsville,Gateway International Bridge,Commercial Trucks,0
2024-GATE-POVs,2024,Rio Grande Valley,Brownsville,Gateway International Bridge,Passenger Vehicles,1134411
2024-GATE-Pedestrians,2024,Rio Grande Valley,Brownsville,Gateway International Bridge,Pedestrians/ Bicyclists,1865509
2024-GATE-Railcars,2024,Rio Grande Valley,Brownsville,Gateway International Bridge,Railcars,0
2024-VETE-Buses,2024,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Buses,4059
2024-VETE-Trucks,2024,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Commercial Trucks,226383
2024-VETE-POVs,2024,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Passenger Vehicles,1616915
2024-VETE-Pedestrians,2024,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Pedestrians/ Bicyclists,208613
2024-VETE-Railcars,2024,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Railcars,0
2024-WEST-Buses,2024,Rio Grande Valley,Brownsville,West Rail Bridge,Buses,0
2024-WEST-Trucks,2024,Rio Grande Valley,Brownsville,West Rail Bridge,Commercial Trucks,0
2024-WEST-POVs,2024,Rio Grande Valley,Brownsville,West Rail Bridge,Passenger Vehicles,0
2024-WEST-Pedestrians,2024,Rio Grande Valley,Brownsville,West Rail Bridge,Pedestrians/ Bicyclists,0
2024-WEST-Railcars,2024,Rio Grande Valley,Brownsville,West Rail Bridge,Railcars,100281
2024-ANZA-Buses,2024,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Buses,0
2024-ANZA-Trucks,2024,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Commercial Trucks,0
2024-ANZA-POVs,2024,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Passenger Vehicles,1748837
2024-ANZA-Pedestrians,2024,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Pedestrians/ Bicyclists,0
2024-ANZA-Railcars,2024,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Railcars,0
2024-MCAL-Buses,2024,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Buses,11842
2024-MCAL-Trucks,2024,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Commercial Trucks,0
2024-MCAL-POVs,2024,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Passenger Vehicles,2579194
2024-MCAL-Pedestrians,2024,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Pedestrians/ Bicyclists,2423877
2024-MCAL-Railcars,2024,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Railcars,0
2024-PHAR-Buses,2024,Rio Grande Valley,Hidalgo,Pharr International Bridge,Buses,0
2024-PHAR-Trucks,2024,Rio Grande Valley,Hidalgo,Pharr International Bridge,Commercial Trucks,721489
2024-PHAR-POVs,2024,Rio Grande Valley,Hidalgo,Pharr International Bridge,Passenger Vehicles,490715
2024-PHAR-Pedestrians,2024,Rio Grande Valley,Hidalgo,Pharr International Bridge,Pedestrians/ Bicyclists,0
2024-PHAR-Railcars,2024,Rio Grande Valley,Hidalgo,Pharr International Bridge,Railcars,0
2024-DONN-Buses,2024,Rio Grande Valley,Progreso,Donna-Rio Bravo International Bridge,Buses,0
2024-DONN-Trucks,2024,Rio Grande Valley,Progreso,Donna-Rio Bravo International Bridge,Commercial Trucks,0
2024-DONN-POVs,2024,Rio Grande Valley,Progreso,Donna-Rio Bravo International Bridge,Passenger Vehicles,907958
2024-DONN-Pedestrians,2024,Rio Grande Valley,Progreso,Donna-Rio Bravo International Bridge,Pedestrians/ Bicyclists,2315
2024-DONN-Railcars,2024,Rio Grande Valley,Progreso,Donna-Rio Bravo International Bridge,Railcars,0
2024-PROG-Buses,2024,Rio Grande Valley,Progreso,Progreso International Bridge,Buses,0
2024-PROG-Trucks,2024,Rio Grande Valley,Progreso,Progreso International Bridge,Commercial Trucks,58058
2024-PROG-POVs,2024,Rio Grande Valley,Progreso,Progreso International Bridge,Passenger Vehicles,571829
2024-PROG-Pedestrians,2024,Rio Grande Valley,Progreso,Progreso International Bridge,Pedestrians/ Bicyclists,1196038
2024-PROG-Railcars,2024,Rio Grande Valley,Progreso,Progreso International Bridge,Railcars,0
2024-LOSE-Buses,2024,Rio Grande Valley,Rio Grande City,Los Ebanos Ferry,Buses,0
2024-LOSE-Trucks,2024,Rio Grande Valley,Rio Grande City,Los Ebanos Ferry,Commercial Trucks,0
2024-LOSE-POVs,2024,Rio Grande Valley,Rio Grande City,Los Ebanos Ferry,Passenger Vehicles,28398
2024-LOSE-Pedestrians,2024,Rio Grande Valley,Rio Grande City,Los Ebanos Ferry,Pedestrians/ Bicyclists,21228
2024-LOSE-Railcars,2024,Rio Grande Valley,Rio Grande City,Los Ebanos Ferry,Railcars,0
2024-STAR-Buses,2024,Rio Grande Valley,Rio Grande City,Starr-Camargo Bridge,Buses,0
2024-STAR-Trucks,2024,Rio Grande Valley,Rio Grande City,Starr-Camargo Bridge,Commercial Trucks,40989
2024-STAR-POVs,2024,Rio Grande Valley,Rio Grande City,Starr-Camargo Bridge,Passenger Vehicles,441155
2024-STAR-Pedestrians,2024,Rio Grande Valley,Rio Grande City,Starr-Camargo Bridge,Pedestrians/ Bicyclists,27385
2024-STAR-Railcars,2024,Rio Grande Valley,Rio Grande City,Starr-Camargo Bridge,Railcars,0
2024-LAKF-Buses,2024,Rio Grande Valley,Roma,Lake Falcon Dam International Crossing,Buses,0
2024-LAKF-Trucks,2024,Rio Grande Valley,Roma,Lake Falcon Dam International Crossing,Commercial Trucks,0
2024-LAKF-POVs,2024,Rio Grande Valley,Roma,Lake Falcon Dam International Crossing,Passenger Vehicles,150063
2024-LAKF-Pedestrians,2024,Rio Grande Valley,Roma,Lake Falcon Dam International Crossing,Pedestrians/ Bicyclists,0
2024-LAKF-Railcars,2024,Rio Grande Valley,Roma,Lake Falcon Dam International Crossing,Railcars,0
2024-ROMA-Buses,2024,Rio Grande Valley,Roma,Roma-Ciudad Miguel Alemán International Bridge,Buses,640
2024-ROMA-Trucks,2024,Rio Grande Valley,Roma,Roma-Ciudad Miguel Alemán International Bridge,Commercial Trucks,45862
2024-ROMA-POVs,2024,Rio Grande Valley,Roma,Roma-Ciudad Miguel Alemán International Bridge,Passenger Vehicles,700531
2024-ROMA-Pedestrians,2024,Rio Grande Valley,Roma,Roma-Ciudad Miguel Alemán International Bridge,Pedestrians/ Bicyclists,196685
2024-ROMA-Railcars,2024,Rio Grande Valley,Roma,Roma-Ciudad Miguel Alemán International Bridge,Railcars,0
2025-BRID-Buses,2025,El Paso,El Paso,Bridge of the Americas,Buses,8765
2025-BRID-Trucks,2025,El Paso,El Paso,Bridge of the Americas,Commercial Trucks,164162
2025-BRID-POVs,2025,El Paso,El Paso,Bridge of the Americas,Passenger Vehicles,3405146
2025-BRID-Pedestrians,2025,El Paso,El Paso,Bridge of the Americas,Pedestrians/ Bicyclists,1224045
2025-ELPA-Railcars,2025,El Paso,El Paso,El Paso Railroad Bridges,Railcars,111590
2025-GOOD-Buses,2025,El Paso,El Paso,Good Neighbor Bridge,Buses,0
2025-GOOD-Trucks,2025,El Paso,El Paso,Good Neighbor Bridge,Commercial Trucks,0
2025-GOOD-POVs,2025,El Paso,El Paso,Good Neighbor Bridge,Passenger Vehicles,1759619
2025-GOOD-Pedestrians,2025,El Paso,El Paso,Good Neighbor Bridge,Pedestrians/ Bicyclists,0
2025-PASO-Buses,2025,El Paso,El Paso,Paso del Norte Bridge,Buses,3605
2025-PASO-Trucks,2025,El Paso,El Paso,Paso del Norte Bridge,Commercial Trucks,0
2025-PASO-POVs,2025,El Paso,El Paso,Paso del Norte Bridge,Passenger Vehicles,2706857
2025-PASO-Pedestrians,2025,El Paso,El Paso,Paso del Norte Bridge,Pedestrians/ Bicyclists,3133121
2025-FORT-Buses,2025,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Buses,0
2025-FORT-Trucks,2025,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Commercial Trucks,0
2025-FORT-POVs,2025,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Passenger Vehicles,124067
2025-FORT-Pedestrians,2025,El Paso,Marcelino Serna,Fort Hancock-El Porvenir Bridge,Pedestrians/ Bicyclists,2390
2025-MARC-Buses,2025,El Paso,Marcelino Serna,Marcelino Serna Bridge,Buses,0
2025-MARC-Trucks,2025,El Paso,Marcelino Serna,Marcelino Serna Bridge,Commercial Trucks,37337
2025-MARC-POVs,2025,El Paso,Marcelino Serna,Marcelino Serna Bridge,Passenger Vehicles,663971
2025-MARC-Pedestrians,2025,El Paso,Marcelino Serna,Marcelino Serna Bridge,Pedestrians/ Bicyclists,79491
2025-BOQU-Buses,2025,El Paso,Presidio,Boquillas,Buses,0
2025-BOQU-Trucks,2025,El Paso,Presidio,Boquillas,Commercial Trucks,0
2025-BOQU-POVs,2025,El Paso,Presidio,Boquillas,Passenger Vehicles,0
2025-BOQU-Pedestrians,2025,El Paso,Presidio,Boquillas,Pedestrians/ Bicyclists,23597
2025-PRES-Buses,2025,El Paso,Presidio,Presidio-Ojinaga International Bridge,Buses,2296
2025-PRES-Trucks,2025,El Paso,Presidio,Presidio-Ojinaga International Bridge,Commercial Trucks,10630
2025-PRES-POVs,2025,El Paso,Presidio,Presidio-Ojinaga International Bridge,Passenger Vehicles,713714
2025-PRES-Pedestrians,2025,El Paso,Presidio,Presidio-Ojinaga International Bridge,Pedestrians/ Bicyclists,194994
2025-YSLE-Buses,2025,El Paso,Ysleta,Ysleta Bridge,Buses,0
2025-YSLE-Trucks,2025,El Paso,Ysleta,Ysleta Bridge,Commercial Trucks,639397
2025-YSLE-POVs,2025,El Paso,Ysleta,Ysleta Bridge,Passenger Vehicles,3789306
2025-YSLE-Pedestrians,2025,El Paso,Ysleta,Ysleta Bridge,Pedestrians/ Bicyclists,2012157
2025-DELR-Buses,2025,Laredo,Del Rio,Del Rio International Bridge,Buses,0
2025-DELR-Trucks,2025,Laredo,Del Rio,Del Rio International Bridge,Commercial Trucks,81623
2025-DELR-POVs,2025,Laredo,Del Rio,Del Rio International Bridge,Passenger Vehicles,1672385
2025-DELR-Pedestrians,2025,Laredo,Del Rio,Del Rio International Bridge,Pedestrians/ Bicyclists,233861
2025-LAKA-Buses,2025,Laredo,Del Rio,Lake Amistad Dam Crossing,Buses,0
2025-LAKA-Trucks,2025,Laredo,Del Rio,Lake Amistad Dam Crossing,Commercial Trucks,0
2025-LAKA-POVs,2025,Laredo,Del Rio,Lake Amistad Dam Crossing,Passenger Vehicles,79740
2025-LAKA-Pedestrians,2025,Laredo,Del Rio,Lake Amistad Dam Crossing,Pedestrians/ Bicyclists,0
2025-CAMI-Buses,2025,Laredo,Eagle Pass,Camino Real International Bridge,Buses,7707
2025-CAMI-Trucks,2025,Laredo,Eagle Pass,Camino Real International Bridge,Commercial Trucks,368986
2025-CAMI-POVs,2025,Laredo,Eagle Pass,Camino Real International Bridge,Passenger Vehicles,1871901
2025-CAMI-Pedestrians,2025,Laredo,Eagle Pass,Camino Real International Bridge,Pedestrians/ Bicyclists,444409
2025-EAGL-Buses,2025,Laredo,Eagle Pass,Eagle Pass International Bridge,Buses,2
2025-EAGL-Trucks,2025,Laredo,Eagle Pass,Eagle Pass International Bridge,Commercial Trucks,0
2025-EAGL-POVs,2025,Laredo,Eagle Pass,Eagle Pass International Bridge,Passenger Vehicles,878727
2025-EAGL-Pedestrians,2025,Laredo,Eagle Pass,Eagle Pass International Bridge,Pedestrians/ Bicyclists,753342
2025-UNIO-Railcars,2025,Laredo,Eagle Pass,Union Pacific Eagle Pass Railroad Bridge,Railcars,457559
2025-CANA-Railcars,2025,Laredo,Laredo,Canadian Pacific Kansas City Laredo Railroad Bridge,Railcars,478333
2025-COLO-Buses,2025,Laredo,Laredo,Colombia Solidarity Bridge,Buses,0
2025-COLO-Trucks,2025,Laredo,Laredo,Colombia Solidarity Bridge,Commercial Trucks,724167
2025-COLO-POVs,2025,Laredo,Laredo,Colombia Solidarity Bridge,Passenger Vehicles,501389
2025-COLO-Pedestrians,2025,Laredo,Laredo,Colombia Solidarity Bridge,Pedestrians/ Bicyclists,17294
2025-GTAB-Buses,2025,Laredo,Laredo,Gateway to the Americas Bridge,Buses,0
2025-GTAB-Trucks,2025,Laredo,Laredo,Gateway to the Americas Bridge,Commercial Trucks,0
2025-GTAB-POVs,2025,Laredo,Laredo,Gateway to the Americas Bridge,Passenger Vehicles,1705250
2025-GTAB-Pedestrians,2025,Laredo,Laredo,Gateway to the Americas Bridge,Pedestrians/ Bicyclists,3040370
2025-JUAR-Buses,2025,Laredo,Laredo,Juárez-Lincoln International Bridge,Buses,28073
2025-JUAR-Trucks,2025,Laredo,Laredo,Juárez-Lincoln International Bridge,Commercial Trucks,0
2025-JUAR-POVs,2025,Laredo,Laredo,Juárez-Lincoln International Bridge,Passenger Vehicles,2950995
2025-JUAR-Pedestrians,2025,Laredo,Laredo,Juárez-Lincoln International Bridge,Pedestrians/ Bicyclists,0
2025-WORL-Buses,2025,Laredo,Laredo,World Trade Bridge,Buses,0
2025-WORL-Trucks,2025,Laredo,Laredo,World Trade Bridge,Commercial Trucks,2221226
2025-WORL-POVs,2025,Laredo,Laredo,World Trade Bridge,Passenger Vehicles,0
2025-WORL-Pedestrians,2025,Laredo,Laredo,World Trade Bridge,Pedestrians/ Bicyclists,0
2025-BROW-Buses,2025,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Buses,4
2025-BROW-Trucks,2025,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Commercial Trucks,0
2025-BROW-POVs,2025,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Passenger Vehicles,1457897
2025-BROW-Pedestrians,2025,Rio Grande Valley,Brownsville,Brownsville & Matamoros Express Bridge,Pedestrians/ Bicyclists,689707
2025-FREE-Buses,2025,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Buses,0
2025-FREE-Trucks,2025,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Commercial Trucks,81789
2025-FREE-POVs,2025,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Passenger Vehicles,599921
2025-FREE-Pedestrians,2025,Rio Grande Valley,Brownsville,Free Trade International Bridge (Los Indios),Pedestrians/ Bicyclists,63261
2025-GATE-Buses,2025,Rio Grande Valley,Brownsville,Gateway International Bridge,Buses,1
2025-GATE-Trucks,2025,Rio Grande Valley,Brownsville,Gateway International Bridge,Commercial Trucks,0
2025-GATE-POVs,2025,Rio Grande Valley,Brownsville,Gateway International Bridge,Passenger Vehicles,1075353
2025-GATE-Pedestrians,2025,Rio Grande Valley,Brownsville,Gateway International Bridge,Pedestrians/ Bicyclists,1807046
2025-VETE-Buses,2025,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Buses,3744
2025-VETE-Trucks,2025,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Commercial Trucks,225072
2025-VETE-POVs,2025,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Passenger Vehicles,1668741
2025-VETE-Pedestrians,2025,Rio Grande Valley,Brownsville,Veterans International Bridge at Los Tomates,Pedestrians/ Bicyclists,163270
2025-WEST-Railcars,2025,Rio Grande Valley,Brownsville,West Rail Bridge,Railcars,92067
2025-ANZA-Buses,2025,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Buses,1
2025-ANZA-Trucks,2025,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Commercial Trucks,0
2025-ANZA-POVs,2025,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Passenger Vehicles,1310936
2025-ANZA-Pedestrians,2025,Rio Grande Valley,Hidalgo,Anzalduas International Bridge,Pedestrians/ Bicyclists,0
2025-MCAL-Buses,2025,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Buses,10460
2025-MCAL-Trucks,2025,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Commercial Trucks,0
2025-MCAL-POVs,2025,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Passenger Vehicles,2155603
2025-MCAL-Pedestrians,2025,Rio Grande Valley,Hidalgo,McAllen-Hidalgo International Bridge,Pedestrians/ Bicyclists,2416836
2025-PHAR-Buses,2025,Rio Grande Valley,Hidalgo,Pharr International Bridge,Buses,0
